instance_id,user_id,original email,revised email,gender,race,age,occupation,education
594,174.0,what do they mean when they have a cold summer scenario results in a $1.50 price?  these guys are freaks.,"Can you tell me what do they mean when they have a cold summer scenario results in a $1.50 price? These guys are something else.
",Man,Black or African American,,Self-employed,High school diploma or equivalent
1177,174.0,"the dude changed my swing completely.  i am going to the range tonight if you 
want to go.","This dude changed my swing completely. I am going to the range tonight. Would you care to go?
",Man,Black or African American,,Self-employed,High school diploma or equivalent
744,174.0,"Looks like you did it again.  When are you going to take me to a cowboy 
game?  Are you going to go to Fla./Georgia in Jacksonville with us this 
year?  Let me know about vegas early next week.
PL","It looks like you did it again. Also, are you able to take me to a cowboy game? It would be appreciated. And, are you going to go to Fla./Georgia in Jacksonville with us this year? 

Please let me know about Vegas early next week.

Thanks,
PL",Man,Black or African American,,Self-employed,High school diploma or equivalent
1444,175.0,"Which award are you going for?  the Skankiest Ass Bitch, and Classiest Ho!",Are you trying to achieve the skankiest ass bitch or the classiest ho award?,Man,White,,Employed,College degree
220,175.0,Elizabeth:  Please review this confirm.  Mark,Elizabeth asked Mark to confirm a review.,Man,White,,Employed,College degree
1247,175.0,Attatched are USGT's (Aquila)responses to the FERC's questions.  It was mailed on Friday.,"On Friday I emailed documented responses to FeRVs questions, which I attached here. ",Man,White,,Employed,College degree
1357,175.0,"Attention UBSWE Outlook Users:
The messaging team is aware of an issue with the imported ""Contact Lists"".  Attached is the procedure to fix the issue.  Currently you are able to view your contacts, however, if you try to use them while addressing email prior to performing the attached procedure, you will be unable to successfully send.  
If you have additional issues, please open a ticket with the Resolution Center by calling 3-1411.
Thanks for your cooperation and continued support,
UBSW Energy Global Messaging","Team, there is a known issue when sending emails using the contact list function.  To avoid a send failure please use the instructions below. ",Man,White,,Employed,College degree
613,175.0,"I made the changes the same day we spoke about them - and then I guess I 
forgot to send the newest version to you. So, here you are:",I complete the changes we discussed. It I forgot to notify you of the changes. ,Man,White,,Employed,College degree
1245,175.0,so i was just up there and you are still boring me.  i'll have to tell you what kori said.....,I’ll tell you what Kori said because I was just there. ,Man,White,,Employed,College degree
1419,175.0,"In response to Glen Hass' voicemail identifying his concerns regarding the 
remaining mainline capacity going west, I have included additional data on 
the revised file attached below.  Only the second worksheet entitled 'TW 
Primary Holder'  was modified.  I have added the remaining contract data 
where capacity is held in Arizona.  I have also provided sub-totals and 
totals where applicable for ease of verification.
Please feel free to contact me if you need additional information.  I will 
continue to check my voicemail/email periodically during my vacation.
Thanks,
Elizabeth",I have revised the attached worksheet to replace previously sent forms.  ,Man,White,,Employed,College degree
1450,175.0,"See...reading Martha Stewart Living may make me rich yet!
>","As I mentioned before, I will become rich from reading Martha Stewart Lving. ",Man,White,,Employed,College degree
987,175.0,"What's up team? Our game this week is as 6:00. Let me know who is going to be 
there. I would assume everyone will just leave and come back to run you 
books. The jersey's will be done and I will have them for you. They cost 
$25.00, so try and bring the cash Wed. Our shirts are black with red numbers, 
everyone please try and wear black shorts so if we play like shit we'll at 
least look good.
Bryan",Hey team our New Jerseys will be ready for our game this week. Please bring the $25 to the game.  Let me know who will attend the game that’s starting at 6 pm.  ,Man,White,,Employed,College degree
1042,175.0,"o zemra ime e vogel,
te dua shume. Me ka marre malli mua per ty",+ant decipher this one. ,Man,White,,Employed,College degree
765,176.0,did you like his supply bag?  that killed me.,"Hey, did you like his supply bag?! That killed me!",Man,White,,Unemployed,High school diploma or equivalent
821,176.0,Let's look some more.  I don't think there's anything that would disqualify any plants.,"Hi,
Let's look some more. I don't think there's anything that would disqualify any plants. Let me know your thoughts.",Man,White,,Unemployed,High school diploma or equivalent
10,176.0,"I'm worried - is the above still working at Enron or has she not been out on 
holiday for awhile?","Hi,
I'm a little worried; do you know if the above is still working at Enron? Or has she been out on holiday?",Man,White,,Unemployed,High school diploma or equivalent
180,176.0,"Mike, 
What is the status of the list we compiled a few months ago?  I had a few 
items on that list, but I can't remember the details now.  Since I don't deal 
with Unify as much as I used to, the only thing that I can remember is:
We need to add a column with the initials of the schedulers responsible for 
each meter.
D","Mike,
Can you refresh my memory in regard to the list we compiled a few months ago? The only thing that I can remember is: We need to add a column with the initials of the schedulers responsible for each meter. I can't recall the rest, so any help is appreciated. 

Thanks,
D",Man,White,,Unemployed,High school diploma or equivalent
459,176.0,Look at the cc.  I'm an idiot.,Ha! Look at the cc; I'm an idiot.,Man,White,,Unemployed,High school diploma or equivalent
106,176.0,"Can we talk about this and get an update on this type of thinking since we 
last met.
thanks,
Jeff","Hi,
When you have time, can we talk about this and get an update on this type of thinking since we last met?

Thanks,
Jeff",Man,White,,Unemployed,High school diploma or equivalent
78,176.0,"I am OK with the matrix.  Please also note that any GTC with a term of 9 months or longer should be signed by Enron and Counterparties.  
Nelson,  are you OK with using a GTC Spot for one-day deals?","Nelson,
I feel fine about the matrix. Please note that any GTC with a term of 9 months or longer should be signed by Enron and Counterparties. Are you OK with using a GTC Spot for one-day deals, or do you suggest something different? Just let me know; thanks.",Man,White,,Unemployed,High school diploma or equivalent
34,176.0,"FYI  - we will be running a live simulation on Thursday.  I will give you more details when I know something.
John,
When you get a chance will you ask Tim if he is aware of this?
Stacey","John,
I want to inform you that we will be running a live simulation on Thursday. I will give you more details when I know something. When you get a chance, will you please make sure that Tim is aware of this?

Thanks,
Stacey",Man,White,,Unemployed,High school diploma or equivalent
910,176.0,"Hey. Did you know that Woody Williams was a shortstop for the Cougars back
in the 80's? How cool is that? Not only is he a bad ass that beats the Big
Unit in the playoffs, but he's one of us.","Hey,
Did you know that Woody Williams was a shortstop for the Cougars back in the 80s? How cool is that?! Not only is he a badass who beats the Big Unit in the playoffs, but he's one of us!",Man,White,,Unemployed,High school diploma or equivalent
879,176.0,"In response to your VM.  I am fine with the $1MM gty only covering financial 
transactions with ENA.  Thks","Hi,
In regard to your VM, I'm fine with the $1MM gty only covering financial transactions with ENA. Thanks!",Man,White,,Unemployed,High school diploma or equivalent
1185,177.0,That must be frustrating.  I've asked HR to address this problem.,"I'm sorry to hear, I know how frustrating it can be. I have asked HR to address this issue.",Man,White,,Unemployed,High school diploma or equivalent
141,177.0,"Send Joe back to work.  If things get tight, you can always move back to Omaha and live in a trailor by AKSARBEN.
Jane.M.Tholt@enron.com wrote:
> I think Enron might be going down.  Stock is way down agai n today.  They
> have a 670 mill note due Nov 27.  Looking for collateral.
>
>","Can you have Joe start working again? I suppose, at worst, you could move back to Omaha and recoup some savings.",Man,White,,Unemployed,High school diploma or equivalent
1455,177.0,"you don't like my secretary?  what is going on?  how was your party?  i was 
in denver.","Hello,

How is it going? I heard about your party and wanted to ask about it, since I was in Denver. I also wanted to discuss any concerns you may have had with my secretary, if possible.",Man,White,,Unemployed,High school diploma or equivalent
1378,177.0,"Under separate cover, I will fax to you a copy of the February 6, 1998 legal 
opinion which, from my research, created the ""issue""  between SG&E and Enron 
North America Corp., formerly Enron Capital & Trade Resources Corp.  It might 
be easiest if SD&G reissues the opinion without the qualification contained 
in Paragraph 5.  Please let me know what you think.  Regards.  Sara","Under separate cover, I will fax to you a copy of the February 6, 1998 legal
opinion that, from my research, created the ""issue"" between SG&E and Enron
North America Corp., formerly Enron Capital & Trade Resources Corp. It might
be easiest if SD&G reissues the opinion without the qualification contained
in Paragraph 5. Please let me know what you think at your convenience. 
Regards,
Sara",Man,White,,Unemployed,High school diploma or equivalent
285,177.0,"PLEASE DO NOT RESPOND TO THIS E-MAIL--THIS ACCOUNT IS NOT MONITORED
AP User:
Attached is/are the payment proposal(s) for your business unit.  Please review and forward to your approver(s)/CAO.
Thank you.
SAP AP Team
 - 20020102-ENWW.XLS","PLEASE DO NOT RESPOND TO THIS E-MAIL--THIS ACCOUNT IS NOT MONITORED
AP User:
Attached is/are the payment proposal(s) for your business unit. At your convenience, please review and forward to your approver(s)/CAO.
Thank you.
SAP AP Team
- 20020102-ENWW.XLS",Man,White,,Unemployed,High school diploma or equivalent
709,177.0,"Lou- 
Can you help with this?  
Thanks, Kim.","Lou - could you provide your expertise with this?
Thanks, Kim.",Man,White,,Unemployed,High school diploma or equivalent
966,177.0,"Lets talk today, susan.  I need to satisfy myself that this is really one of 
those ""shit happens"" situations like everyone seems to believe, rather than a 
situation where we may have a cause of action and some $$$ owed to us by 
someone.  DF","Can we talk today, Susan? I would really like to satisfy my thinking that this is really one of those SHTF situations like everyone seems to believe, rather than a
situation where we may have a cause of action and some money owed to us by
someone. DF",Man,White,,Unemployed,High school diploma or equivalent
355,177.0,"The call below is confirmed for 3pm CST; 6pm SP/Rio.  
We understand Derrick is not available.","The call below is confirmed for 3pm CST; 6pm SP/Rio. We understand Derrick is not available, but let us know if there is anything we can do to keep him in the loop.",Man,White,,Unemployed,High school diploma or equivalent
888,177.0,"Tom,
I am forwarding to you a copy of the message from Nick Bambos. I shall try to 
catch you 
for a few minutes today (Monday) to close the loop on this effort.
Vince","Tom,

I am forwarding a copy of the message from Nick Bambos to you. I will do my best to meet with you in person today to close out this effort.

Vince",Man,White,,Unemployed,High school diploma or equivalent
814,177.0,"haven't checked voice mail at home - in DC. have time to talk right now on phone?
Jim","I haven't checked my home voicemail, since I am still in DC. Would you be able to do a phone call now instead?
Jim",Man,White,,Unemployed,High school diploma or equivalent
1232,178.0,"no silly, hot chocolate because it is going to be cold outside.  well and in here.","Since it will be cold outside, we would prefer to have hot chocolate.",Man,White,,Unemployed,High school diploma or equivalent
674,178.0,"FYI.  El Paso Merchant is advocating the gathering of financial information 
on the gas markets.  As Leslie says, this may be their quiet method of 
highlighting the role of Enron in the market.
Jim","Hello,

I wanted to share with you that El Paso Merchant is advocating for the gathering of financial information on the gas markets. According to Leslie, this may be a way for them to quietly bring attention to Enron's role in the market.

Thank you,
Jim
",Man,White,,Unemployed,High school diploma or equivalent
1448,178.0,"You really are taking this serious...strategy?  I say the strategy should be 
to kick some ass.
PL","Are you considering this strategy? I would like to suggest a more aggressive strategy if that would be possible.

Best regards, 

PL",Man,White,,Unemployed,High school diploma or equivalent
451,178.0,"Dear Erin,
Jeff Skilling is happy to offer the following endorsement for Expectations Investing:Reading Stock Prices for Better Returns, by Michael Mauboussin and Al Rappaport:
""In  Expectations Investing,  Mauboussin and Rappaport reinvent today's investment market architecture...a valuable tool for today's innovative investor.""
or
""Mauboussin and Rappaport reinvent today's investment market architecture...a valuable tool for today's innovative investor.""
On behalf of Jeff, thank you for your interest.  If anything else is necessary incident to this endorsement, please feel free to contact me at any time (my business card with contact numbers is attached below).
Thank you and good luck with the book!
Best regards--
Christie Patrick","Dear Erin,

I hope this message finds you well. I wanted to share with you an endorsement from Jeff Skilling for the book Expectations Investing: Reading Stock Prices for Better Returns by Michael Mauboussin and Al Rappaport. Jeff had this to say about the book: ""In Expectations Investing, Mauboussin and Rappaport offer a fresh perspective on the investment market architecture...making it a valuable tool for today's innovative investor.""

If you need any more information or assistance regarding this endorsement, please do not hesitate to contact me using the business card attached below.

Thank you for your interest in the book. I wish you all the best.

Sincerely,

Christie Patrick",Man,White,,Unemployed,High school diploma or equivalent
44,178.0,i was going to come home this weekend if you knew them.  we would have to set up a service contract with those chicks.,"I was planning on being home this weekend. If you know those ladies, we would like to set up a service contract with them.",Man,White,,Unemployed,High school diploma or equivalent
191,178.0,"ny was good, you are ready to move where? i didnt not want to talk to you","New York was a good experience. Where are you ready to move to? Sorry, I was not able to talk to you.",Man,White,,Unemployed,High school diploma or equivalent
845,178.0,"Dude,
 
I sent a request to Amanda Hubble for you to be included on the distribution list and send you the latest edition.
 
Fletch","Dear Sir,

I sent a request to Amanda Hubble for your inclusion in the distribution list and for her to send you the latest edition.

Best regards,

Fletch",Man,White,,Unemployed,High school diploma or equivalent
157,178.0,"yes.  just info.  may help to have Sue Landwehr on call to hear your thoughts.
JIm","Yes please. It may be a good idea to have Sue Landwehr on the call so she can hear your thoughts also.

Best regards,

Jim",Man,White,,Unemployed,High school diploma or equivalent
1004,178.0,"The responsibility for granting access to the DPR and associated reports 
available through the Executive Viewer on line is being shifted from Scott 
Tholen's team to my operations team.   (This makes a lot of sense, since it 
is our group that prepares all of these reports.)  Fernley Dyson has 
requested access to this information via the Executive Viewer.  In insuring a 
tight distribution list for these reports, please let me know via return 
e:mail or voice mail (x35926) that you would like for Fernley to have access 
to the Enron-wide DPR.  Thanks.","Dear colleagues,

I hope this message finds you well. I wanted to inform you that the responsibility for granting access to the DPR and associated reports through the Executive Viewer is being shifted from Scott Tholen's team to my operations team. As our group is responsible for preparing these reports, this change makes a lot of sense.

Fernley Dyson has requested access to this information via the Executive Viewer. To ensure a controlled distribution list for these reports, I kindly request that you inform me via email or voicemail (x35926) if you would like Fernley to have access to the Enron-wide DPR.

Thank you for your cooperation and understanding.

Best regards,
Collegue's name",Man,White,,Unemployed,High school diploma or equivalent
1220,178.0,"Call Bob's asst and see if I need to participate. I was supposed to be on the 
last call, which never happened.","Please call Bob's assistant to determine if I need to participate. Unfortunately, I was supposed to be on the last call but was not able to.",Man,White,,Unemployed,High school diploma or equivalent
47,179.0,"I found this picture of you shooting a shotgun, you crazy man.
PL","I was able to locate the photograph you requested from our last hunting trip when you were practicing with the shotgun.  It was a great time and you never cease to surprise me.

PL",Man,White,,Employed,College degree
620,179.0,"Ian,
 
Thanx looks good. What I was really looking for was the relationship between Sumas and each of those points for the N-M and A-O strips.
 
Can you put these graphs together for me.
 
Nov-Mar
Sumas vs. Aeco
Sumas vs. Rockies
Sumas vs. San Juan
Sumas vs. Malin
Sumas vs. Socal
 
Apr-Oct
Sumas vs. Aeco
Sumas vs. Rockies
Sumas vs. San Juan
Sumas vs. Malin
Sumas vs. Socal
 
Chris 713-853-1663","Dear Ian,

This looks great so far. Thank you for your efforts.  I am hoping you can further assist me by providing the relationship between Sumas and each of those points for the N-M and A-O strips. 

Can you put these graphs together for me.

Nov-Mar
Sumas vs. Aeco
Sumas vs. Rockies
Sumas vs. San Juan
Sumas vs. Malin
Sumas vs. Socal

Apr-Oct
Sumas vs. Aeco
Sumas vs. Rockies
Sumas vs. San Juan
Sumas vs. Malin
Sumas vs. Socal

Thanks,

Chris",Man,White,,Employed,College degree
1063,179.0,"Jon,
 
I'm not going to be in tomorrow and Kate Joslyn is going to close the Lindsay Park deal for me.  Could you Email pricing to her directly instead of to me.  Thanks Jon.
 
Hey, if you ever need some tickets to go to a game let me know.
 
Greg","Dear Jon,

I apologize for the inconvenience, but I am unable to come to work tomorrow.  Fortunately I was able to secure the help of Joslyn and Kate to handle the Lindsay Park deal.  I would be most appreciative if you could email the pricing directly to her since I will be unable to attend.",Man,White,,Employed,College degree
119,179.0,"i don't know what you mean.  i'm just a dumb trader
it's called double mo cafe.  go to www.doublemo.cafe",I am uncertain what you are asking.  In my current role I do not have access to the information you are seeking.  If you need further information you can investigate at www.doublemo.cafe,Man,White,,Employed,College degree
499,179.0,"Sara/ Frank-
do you think we can get the draft of the CSA before you leave for your 
offsite.. Frank- want to discuss you coming up to discuss ISDAs.. in the 
interests of time, its probably best to do a video confo.. I am out next 
week.. the following week??","Dear Sara and Frank,

I would like to request a draft of the CSA prior to your departure for your offsite.  Frank, in particular I would like to discuss with you our pending decisions about the ISDAs.  If we can forgo an in-person meeting we could save considerable time.  Are you available for a video conference in two weeks?  ",Man,White,,Employed,College degree
612,179.0,you are jack frost the jack ass!!  he he,You are Jack Frost the Amazing.  I am glad I get to work with you.,Man,White,,Employed,College degree
418,179.0,I also know that Florida beat the piss out of MSU and seems to have a much better defense than in past years. :),It seems obvious that Florida has the advantage over MSU considering they previously beat them handily and currently have an even better defense.  ,Man,White,,Employed,College degree
618,179.0,"Fellow Sufferers,
Attached are some things we can chat about this afternoon.
Best regards,
Mike","Dear Colleagues,

I am attaching the agenda for this afternoon's meeting.  I look forward to discussing these items with you and hearing your feedback.  

Best Regards,

Mike",Man,White,,Employed,College degree
523,179.0,"Camille, you're not waiting on anything from me to resolve the ""Bakersfield 
Californian Issue"", are you?","Dear Camille,

I wanted to ensure that all is well with the""Bakersfield Californian Issue.""  If any assistance is needed please let me know. ",Man,White,,Employed,College degree
250,179.0,"This is absolutely the FINAL rewrite of this letter (just joking!)   Unless 
there are any further changes needed, I am proceeding with printing the 
letters for all 240 (or there about) employees.
Fran",I am writing to inform you that the rewrite process for this letter has reached its conclusion and I plan to move forward with printing unless there are any further changes that are needed.  Once I get the green light I will proceed with printing the letter for all necessary individuals.  ,Man,White,,Employed,College degree
662,180.0,I told him those ERCs on website were being sold.  We are looking into another deal (bullshit)so we will keep in touch if something comes up.  Price was not brought up.,It seems fine as is,Woman,Hispanic or Latino,,Unemployed,High school diploma or equivalent
972,180.0,"jen's dad better buy a bunch of booze.  and the schrutt's better take us 
somewhere nice for the rehersal dinner.  and jen's friends better put out.",I hope Jen's dad will buy some drinks and we get to go somewhere nice for the rehearsal dinner. Hopefully Jen's friends are friendly.,Woman,Hispanic or Latino,,Unemployed,High school diploma or equivalent
198,180.0,"here is the latest from jackie and me
>","Hello, I hope this email finds you well. Here is the latest from Jackie and I.",Woman,Hispanic or Latino,,Unemployed,High school diploma or equivalent
112,180.0,"She makes me crazy the way she copies three lawyers in her firm eveytime she 
writes me. 
A pet peeve!",She drives me crazy whenever she copies the lawyers in her firm. It's one of my pet peeves,Woman,Hispanic or Latino,,Unemployed,High school diploma or equivalent
520,180.0,"The two cheap guys -  Tycholiz and Lavorato
Change Milnthorp to Calger.",I dont understand this message,Woman,Hispanic or Latino,,Unemployed,High school diploma or equivalent
1065,180.0,"I am a proud papa!  She's so cute too!
What are you doing in CT?  I thougt you were in  CA?
Things are going ok for me.  Me and my ""Woman"" (we are not married - yet) are living in an apartment near Kirby and Westheimer.  I'm tired all the time anymore - not from staying up with the baby, that's woman's work.  I'm reading a Tom Clancy book and I can't put it down.",It seems polite enough as is,Woman,Hispanic or Latino,,Unemployed,High school diploma or equivalent
320,180.0,"But where in statue does the ICC have that as one of their issues?
Jim","I would like to know where in statue does the ICC have that as one of their issues.
Thank you, Jim",Woman,Hispanic or Latino,,Unemployed,High school diploma or equivalent
1402,180.0,"It was a little boy sucking his finger standing next to a dog whose tail is straight up and his butt is hanging out.  The caption read did he or didn't he.  How do you feel today....sore?  I hope, I want to be the man, please let me.","There was a picture of a little boy sucking his finger standing next to a very happy dog. The caption read ""Did he or didn't he?"". How are you today.",Woman,Hispanic or Latino,,Unemployed,High school diploma or equivalent
28,180.0,"In case you do not have my draft of the filing, here it is.","Hello, here is the draft of my filing again just in case you still need it.",Woman,Hispanic or Latino,,Unemployed,High school diploma or equivalent
515,180.0,"well you made me laugh, i want to here you sing",You made me laugh so I want to hear you sing,Woman,Hispanic or Latino,,Unemployed,High school diploma or equivalent
166,181.0,FYI.  One sure way to piss me off beyond anything you could possibly imagine is critize me for something BEFORE checking the facts!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  I told your wife that I was gonna get the title company's number from you and set it up.  So go fuck yourself!!!!!!!!!!!!!!!!!,"I found it to be very disrespectful that you criticized me for something BEFORE checking the facts. I told your wife that I was going to get the title company's number from you and set it up. If you have any disagreements or something you'd like to say to me, I'd like to meet in person to squash any rumors. ",Man,White,,Student,High school diploma or equivalent
861,181.0,"MAKE SURE YOU TURN UP YOUR MUSIC..
>  
>  
 - DANCEOFF.exe","MAKE SURE YOU TURN UP YOUR MUSIC... WE WANT TO HEAR YOUR EXCITEMENT!
>
>
- DANCEOFF.exe",Man,White,,Student,High school diploma or equivalent
1005,181.0,"Boys:
 
I would like to nominate Elvis for the greatest  single email in the first year of ewooglin.com. The stuff about 76ers and worms  and geese and Ojedas and the ""onlyest ewooglin.com"" and the first dorg ever in  University Park is the best shit I've read in a long time. And I'm a fucking  writer. Any clicks?
 
Dent","Boys:

I would like to nominate Elvis for the greatest single email in the first year of ewooglin.com. The stuff about 76ers and worms and geese and Ojedas and the ""onlyest ewooglin.com"" and the first dorg ever in University Park is the best shit I've read in a long time. And I'm a writer. Any clicks?

Dent",Man,White,,Student,High school diploma or equivalent
1252,181.0,Who says that John Massey is not a nice guy?,Who says that John Massey is not a nice guy? I think he's very kind and supportive.,Man,White,,Student,High school diploma or equivalent
964,181.0,"John, attached is the memo you asked me to prepare outlining the legal risks 
associated with the PPAs.  You will recall in Andre's presentation he 
included two pages entitled ""Risks and Mitigants"" that touch on many 
additional risks associated with the PPAs.
Please let me know if you have any questions.","John, attached is the memo you asked me to prepare outlining the legal risks associated with the PPAs. You may recall in Andre's presentation he
included two pages entitled ""Risks and Mitigants"" that touch on many
additional risks associated with the PPAs. Please let me know if you have any questions.",Man,White,,Student,High school diploma or equivalent
708,181.0,"The fact that you are moving down there has nothing to do with whether or not 
I do.  I was just joking.  Stop be so over analytical.  :)   Did you talk to 
Danny about the offer?","The fact that you are moving down there has nothing to do with whether or not I do. I was just joking, I didn't mean for it be taken seriously, I'm sorry if that confused you. :) Did you talk to Danny about the offer?",Man,White,,Student,High school diploma or equivalent
404,181.0,Attached are the two PAA's for the above individuals.  I followed the recommendation of Ramona (for consistency purposes) and recommended at $250.  Let me know if you have any comments.,"Attached are the two PAA's for the above individuals. I followed the recommendation of Ramona and found her advice to be very helpful, so I recommended at $250. Let me know if you have any comments.",Man,White,,Student,High school diploma or equivalent
689,181.0,"can you send me the deal terms like we've done before so I can prepare an 
assignment.  Thanks!","Can you send me the deal terms like we've done before so I can prepare an
assignment? Your help is greatly appreciated. Thanks!",Man,White,,Student,High school diploma or equivalent
1394,181.0,"Please include my name on the list of attendants for the brown bag tomorrow.
Thank you,
Susan Scott","Can you please include my name on the list of attendants for the brown bag tomorrow?
Thank you,
Susan Scott",Man,White,,Student,High school diploma or equivalent
859,181.0,"I'm putting the freezing one on my webpage with a few happy hour photo's as 
soon as I get off my lazy butt.",I'm putting the freezing one on my webpage with a few happy hour photos  as soon as I am able to do so effectively.,Man,White,,Student,High school diploma or equivalent
737,,When are you going public... I want to talk to Chris?,Can you kindly tell me when you are going public?  I would like to speak with Chris,,,,,
1494,,"csu is the underdog and i would bet that they get punished.  tell max to stay 
out of the ghetto.  property there doesn't appreciate.","Cal State University is not expected to win, in fact I predict they will lose by a wide margin and max should buy a house in a better neighborhood ",,,,,
1043,,"Attached is a draft of the letter the Tenaska IV partnership is prepared to 
send to Clifton Karnei in response to his October 20 request to ""show cause"" 
as to why recent outages of the Cleburne Plant do not constitute a default 
under the PPA.  Carl Tricoli and I will be contacting you later in the day to 
discuss any feedback you may have on the letter.
Rick Hill
Generation Investments Group",Hi,,,,,
1170,,"Have they come by yet?  
Love you
The Pigs","Can you tell me if they have come.
Love, Mr. Pigs",,,,,
240,,"Bodie.  I like Bodie.  Here Bodie, you a goooood booy Bodie.  I'M NOT 
KIDDING!!!!
I'd go with Bubba, but that's what we call our cat.",I would like to help you but I don’t really understand what you are saying.  Can you please explain ,,,,,
217,,How about meeting for lunch on Tues at Ruggles (on Main) at noon?,Could you possibly meet me for lunch at ruggles on main on Tuesday,,,,,
1259,,"This is to confirm the above mentioned meeting has been scheduled for Thursday, March 1 from 1pm - 1:30pm.  The meeting will be held in John Lavorato's office.  
If you have any questions, please call me at  x58113.
Thanks.",The meeting will be held in johns officeon Thursday at 1pm,,,,,
1317,,"Why don't you buy deep in the money put options?  They will have a high delta 
and hence move almost dollar for dollar with the stock.",I think it would be a good idea to invest in money put options. They seem to move in tandem with stocks,,,,,
1050,182.0,i took a week and a half off during the same time that Bo Collins of EL Paso left so naturally I am going to El paso.  I'm not going anywhere unfortunately.  I'm in for July 31 if you've got them,Cool to be able to get to where he's going ,Man,Black or African American,,Employed,College degree
366,182.0,WHAT IS THIS ALL ABOUT?  HAVE YOU SPOKEN WITH THIS GUY?   Sara,He said he shouldn't be always to speak with sara,Man,Black or African American,,Employed,College degree
1301,182.0,"Hey Chris,
Just wanted to thank you again for the taco bell dog. That was very sweet of 
you.
Hope your holidays went well.
See you later.
Maria",The person is very grateful for what he did,Man,Black or African American,,Employed,College degree
1172,182.0,Read this if you want to be more depressed.,Not all,Man,Black or African American,,Employed,College degree
904,182.0,I can't bomard you with witty remarks if you aren't on IM,The message seems good and perfect ,Man,Black or African American,,Employed,College degree
348,182.0,"Please see the attached revision to the EOL consent sent to you last week.  Please distribute to the appropriate parties.  You may direct ISDA related comments to me, power related comments to Janet Moore, and gas related comments to Stacy Dickson.  
We received your ISDA fax signatures.  What is the status of the ISDA opinion and other corporate materials?",Their status are good and perfect ,Man,Black or African American,,Employed,College degree
1228,182.0,"OPEN IN PRIVATE
AND BE CAREFUL.... MINE OPENED UP ON ALL FOUR SCREENS.... YOUCH !!!!!!
>
>
>
 - Sluts.pps",He said he should be careful with the stuff ,Man,Black or African American,,Employed,College degree
614,182.0,"we can bring some shit.  is this girl from the same town as celeste?  i am 
trusting you that she is hot.  i don't want to show up for some drinks and 
have to sit next to some troll.  well just let me know.  we can get drinks 
any night next week.",Ye I think it's just appreciate ,Man,Black or African American,,Employed,College degree
270,182.0,"Elise,
Thanks for the email.  In August i changed jobs and am now the CEO for Enron 
Global Markets.  I am no longer in the technology sector (although I enjoyed 
it very much and it was a difficult decision to leave).  Please remove me 
from your email list for further HTC events.
Thanks and good luck,
mike",He has definitely seen a job that's perfect fit,Man,Black or African American,,Employed,College degree
943,182.0,"Please approve Mike Grigsby for Bloomberg.  
Thank You,
Phillip Allen",He begging on his behalf ,Man,Black or African American,,Employed,College degree
311,184.0,"Louise,
Attached is the draft letter that Mark Palmer discussed with you.  Your review and comments, particularly related to the second paragraph on the Dynegy bonuses, would be appreciated.
Thanks,
John",Louise I attached the draft letter that Mark Palmer discussed with you it's related to the Dynegy bonuses ,Man,Black or African American,,Employed,High school diploma or equivalent
1116,184.0,"Jesus, I'm on acid.  I meant Sunday morning.",It's a Sunday morning ,Man,Black or African American,,Employed,High school diploma or equivalent
941,184.0,"looks like your boy gore finally bowed out.  it is about time that guy 
conceded the election.  why are you so stressed?  i bet that you are a stess 
hound.  how nice is it in florida?",Gore gave up the election ,Man,Black or African American,,Employed,High school diploma or equivalent
430,184.0,they have to be worried about you in ebs if you come in to work hung over on mondays,They will be worried about you if you come to work hungover ,Man,Black or African American,,Employed,High school diploma or equivalent
155,184.0,"remember how i whipped that sharks ass with the  billy club?  That's how my 
day has started.  me being the shark.",My day started with defeating the shark ,Man,Black or African American,,Employed,High school diploma or equivalent
457,184.0,"Who's your buddy????????????????????????????  A little hint wouldn't kill you, would it?
I tell you everything!
                                                            BH",Whose your buddy I tell you everything ,Man,Black or African American,,Employed,High school diploma or equivalent
639,184.0,"It is probanly too late to respond-- but her goes:
1. We like AAA. I don't know how good ASP is.
2. I' d like a more neutral forum. The question to ask yourself--are we going 
to get ""hometowned""
3. We do't usually provide for ""loser pays"" on attorneys fees",It's late I like AAA im not sure about ASP I'd like a more neutral forum ,Man,Black or African American,,Employed,High school diploma or equivalent
1473,184.0,"Hi Suzanne,
I haven't seen a revised flight schedule from TAP.  Have they made the change 
yet?
Thanks,
Kay",Hey Susan have they made the change in the flight schedule from TAP ,Man,Black or African American,,Employed,High school diploma or equivalent
672,184.0,"Thanks you so much - for the information - i will be sure to share it with him.. He didnt come to work this week, he called in Tuesday abd resigned.........I have tried to reach him by cell but he  hasnt returned my call.   And NO!  Uncle Harry is not calling, writing, or more importantly using the POSTAL SERVICE!",Thank you I will be sure  to share the information with him he didn't come to work he called and resigned I've tried to reach him no contact no far ,Man,Black or African American,,Employed,High school diploma or equivalent
822,184.0,Your killing me.  Lavo.  I'm going to start calling you Delainey.,Ok to start calling you Lavo Delainey ,Man,Black or African American,,Employed,High school diploma or equivalent
730,185.0,i'm going by banker's hall today - any interest in lunch?  i want another round of that blackened chicken.,"Hello, I'm going by Banker's Hall today, any interest in lunch?
I want another round of that blackened chicken!
Let me know, thanks.",Woman,White,,Employed,High school diploma or equivalent
